person,personLabel,positionLabel,arTitle,enTitle,image
http://www.wikidata.org/entity/Q16626116,ألان رو,رئيس,,Alain Roux (historian),
http://www.wikidata.org/entity/Q16669152,Patrice Vergriete,رئيس,,Patrice Vergriete,http://commons.wikimedia.org/wiki/Special:FilePath/Patrice%20Vergriete%2C%20Maire%20de%20Dunkerque.jpg
http://www.wikidata.org/entity/Q16730848,دونا ميركادو كيم,رئيس,,Donna Mercado Kim,http://commons.wikimedia.org/wiki/Special:FilePath/Donna%20Mercado%20Kim%20on%2011%20December%202023%20-%209%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q17182954,لويس كابلان,رئيس,,Louis L. Kaplan,
http://www.wikidata.org/entity/Q17279884,Carlo Biotti,رئيس,,Carlo Biotti,
http://www.wikidata.org/entity/Q17279884,Carlo Biotti,رئيس,,Carlo Biotti,
http://www.wikidata.org/entity/Q17353173,Jean-Paul Elkann,رئيس,,Jean-Paul Elkann,
http://www.wikidata.org/entity/Q18202579,Françoise Gatel,رئيس,,Françoise Gatel,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7oise%20GATEL%20GAC%2028-3-2025.jpg
http://www.wikidata.org/entity/Q18202577,François Bonhomme,رئيس,,François Bonhomme,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7ois%20Bonhomme%2020170830.jpg
http://www.wikidata.org/entity/Q18214332,Patrick Chaize,رئيس,,Patrick Chaize,http://commons.wikimedia.org/wiki/Special:FilePath/CHAIZE%20Patrick%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q12909,كلود حجاج,رئيس,,Claude Hagège,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20-%20Salon%20du%20livre%202013%20-%20Claude%20Hag%C3%A8ge%20001.jpg
http://www.wikidata.org/entity/Q12937,Georges Fenech,رئيس,,Georges Fenech,http://commons.wikimedia.org/wiki/Special:FilePath/Georges%20Fenech.jpg
http://www.wikidata.org/entity/Q12943,Yves Blein,رئيس,,Yves Blein,
http://www.wikidata.org/entity/Q12955,Michel Mercier,رئيس,,Michel Mercier,http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Mercier%2027%2003%2012.jpg
http://www.wikidata.org/entity/Q12955,Michel Mercier,رئيس,,Michel Mercier,http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Mercier%2027%2003%2012.jpg
http://www.wikidata.org/entity/Q12956,جيرار كولومب,رئيس,جيرار كولومب,Gérard Collomb,http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%A9rard%20Collomb%20%C3%A0%20La%20Confluence%20%28Lyon%29%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q12956,جيرار كولومب,رئيس,جيرار كولومب,Gérard Collomb,http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%A9rard%20Collomb%20%C3%A0%20La%20Confluence%20%28Lyon%29%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q12978,جاي فيرهوفشتان,رئيس,جاي فرهوفشتات,Guy Verhofstadt,http://commons.wikimedia.org/wiki/Special:FilePath/Guy%20Verhofstadt%20June%202021%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q22750,Maurice Genevoix,رئيس,,Maurice Genevoix,http://commons.wikimedia.org/wiki/Special:FilePath/MauriceGenevoix-1949-Harcourt.jpg
http://www.wikidata.org/entity/Q22750,Maurice Genevoix,رئيس,,Maurice Genevoix,http://commons.wikimedia.org/wiki/Special:FilePath/MauriceGenevoix-1949-Harcourt.jpg
http://www.wikidata.org/entity/Q3154895,Isabelle Cogitore,رئيس,,Isabelle Cogitore,http://commons.wikimedia.org/wiki/Special:FilePath/Isabelle%20Cogitore%202018.jpg
http://www.wikidata.org/entity/Q3156174,Ivan Renar,رئيس,,Ivan Renar,
http://www.wikidata.org/entity/Q3156174,Ivan Renar,رئيس,,Ivan Renar,
http://www.wikidata.org/entity/Q3156325,Ivo Ferriani,رئيس,,Ivo Ferriani,http://commons.wikimedia.org/wiki/Special:FilePath/2020-01-18%20Medals%20Ceremonies%20St.%20Moritz%20%282020%20Winter%20Youth%20Olympics%29%20by%20Sandro%20Halank%E2%80%93009.jpg
http://www.wikidata.org/entity/Q3157715,Jacqueline Dutheil de la Rochère,رئيس,,Jacqueline Dutheil de la Rochère,
http://www.wikidata.org/entity/Q3158102,Jacques Adélaïde-Merlande,رئيس,,Jacques Adélaïde-Merlande,
http://www.wikidata.org/entity/Q3158129,Jacques Andreani,رئيس,,Jacques Andreani,
http://www.wikidata.org/entity/Q3158129,Jacques Andreani,رئيس,,Jacques Andreani,
http://www.wikidata.org/entity/Q3158129,Jacques Andreani,رئيس,,Jacques Andreani,
http://www.wikidata.org/entity/Q3158313,Jacques Bompaire,رئيس,,Jacques Bompaire,
http://www.wikidata.org/entity/Q3158379,Jacques Boyon,رئيس,,Jacques Boyon,
http://www.wikidata.org/entity/Q3158379,Jacques Boyon,رئيس,,Jacques Boyon,
http://www.wikidata.org/entity/Q3158451,Jacques Calvet,رئيس,,Jacques Calvet,
http://www.wikidata.org/entity/Q3159216,Jacques Kosciusco-Morizet,رئيس,,Jacques Kosciusco-Morizet,
http://www.wikidata.org/entity/Q3159577,Jacques Mistral,رئيس,,Jacques Mistral,
http://www.wikidata.org/entity/Q3159627,Jacques Myard,رئيس,,Jacques Myard,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20myard%2016677.JPG
http://www.wikidata.org/entity/Q3159818,Jacques Prévotat,رئيس,,Jacques Prévotat,
http://www.wikidata.org/entity/Q3159818,Jacques Prévotat,رئيس,,Jacques Prévotat,
http://www.wikidata.org/entity/Q3159866,Jacques Revel,رئيس,,Jacques Revel,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Revel.jpg
http://www.wikidata.org/entity/Q3160108,Jacques Trémolet de Villers,رئيس,,Jacques Trémolet de Villers,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Tr%C3%A9molet%20de%20Villers.jpg
http://www.wikidata.org/entity/Q3164232,Jean-Baptiste Libouban,رئيس,,Jean-Baptiste Libouban,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%20Libouban.jpg
http://www.wikidata.org/entity/Q3164680,Jean-Charles Naouri,رئيس,,Jean-Charles Naouri,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Charles-Naouri.jpg
http://www.wikidata.org/entity/Q3164893,Jean-Claude Casanova,رئيس,,Jean-Claude Casanova,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Claude%20Casanova.jpg
http://www.wikidata.org/entity/Q3164893,Jean-Claude Casanova,رئيس,,Jean-Claude Casanova,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Claude%20Casanova.jpg
http://www.wikidata.org/entity/Q3165099,جان-كلود مارتينيز,رئيس,جان-كلود مارتينيز,Jean-Claude Martinez,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Claude%20Martinez%20MEP%201994.jpg
http://www.wikidata.org/entity/Q3165563,Jean-François Debat,رئيس,,Jean-François Debat,http://commons.wikimedia.org/wiki/Special:FilePath/Extract%20Jean-Fran%C3%A7ois%20Debat%2C%20mars%202012.JPG
http://www.wikidata.org/entity/Q3165671,جان-فرانسوا هامبرت,رئيس,جان-فرانسوا هامبرت,Jean-François Humbert,http://commons.wikimedia.org/wiki/Special:FilePath/Toulouse%201Rencontre%20des%20parlementaires%20avec%20sa%20saintet%C3%A9%20le%20Dala%C3%AF%20Lama%20%C3%A0%20Toulouse%20le%2015%20ao%C3%BBt%202011.jpg
http://www.wikidata.org/entity/Q3165776,جان فرانسوا ماير,رئيس,جان فرانسوا ماير,Jean-François Mayer,
http://www.wikidata.org/entity/Q3165776,جان فرانسوا ماير,رئيس,جان فرانسوا ماير,Jean-François Mayer,
http://www.wikidata.org/entity/Q3166586,جان لو شامو,رئيس,جان لو شامو,Jean-Lou Chameau,
http://www.wikidata.org/entity/Q3166586,جان لو شامو,رئيس,جان لو شامو,Jean-Lou Chameau,
http://www.wikidata.org/entity/Q3166672,Jean-Louis Bérot,رئيس,,Jean-Louis Bérot,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Louis%20B%C3%A9rot%20en%201971.jpg
http://www.wikidata.org/entity/Q3166760,Jean-Louis Ferrary,رئيس,,Jean-Louis Ferrary,
http://www.wikidata.org/entity/Q3166760,Jean-Louis Ferrary,رئيس,,Jean-Louis Ferrary,
http://www.wikidata.org/entity/Q3167019,جان لويس فييلارد بارون,رئيس,,Jean-Louis Vieillard-Baron,http://commons.wikimedia.org/wiki/Special:FilePath/JEAN-LOUIS%20VIEILLARD-BARON.jpg
http://www.wikidata.org/entity/Q3167146,Jean-Luc Fichet,رئيس,,Jean-Luc Fichet,
http://www.wikidata.org/entity/Q3167257,جان-لوك روميرو,رئيس,جان-لوك روميرو,Jean-Luc Romero,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Luc%20Romero%20par%20Claude%20Truong-Ngoc%20septembre%202013.jpg
http://www.wikidata.org/entity/Q3167260,Jean-Luc Rougé,رئيس,,Jean-Luc Rougé,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Luc%20Rouge%20en%201976%20%28JO%20de%20Montreal%29%2C%20%27Montreal%2076%27%2C%20Panini%20figurina%20n%C2%B0236.jpg
http://www.wikidata.org/entity/Q3167463,Jean-Marc Pujol,رئيس,,Jean-Marc Pujol,http://commons.wikimedia.org/wiki/Special:FilePath/Voeux-2018-de-Jean-Marc-Pujol-1130054%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q3167479,Jean-Marc Sauvé,رئيس,,Jean-Marc Sauvé,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Marc%20Sauv%C3%A9%20-%202016%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q3167479,Jean-Marc Sauvé,رئيس,,Jean-Marc Sauvé,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Marc%20Sauv%C3%A9%20-%202016%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q3167479,Jean-Marc Sauvé,رئيس,,Jean-Marc Sauvé,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Marc%20Sauv%C3%A9%20-%202016%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q20437053,Arnaud Gouillon,رئيس,,Arno Gujon,http://commons.wikimedia.org/wiki/Special:FilePath/Arnaud%20Gouillon%20official%20portrait%2C%202022%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q20437053,Arnaud Gouillon,رئيس,,Arno Gujon,http://commons.wikimedia.org/wiki/Special:FilePath/Arnaud%20Gouillon%20official%20portrait%2C%202022%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q20492586,Antonio Garamendi,رئيس,,Antonio Garamendi,http://commons.wikimedia.org/wiki/Special:FilePath/Acto%20de%20clausura%20de%20la%20Asamblea%20General%20de%20CEIM%2006.jpg
http://www.wikidata.org/entity/Q20821261,ألبرت بي. ولف,رئيس,ألبرت بي. ولف,Albert B. Wolfe,
http://www.wikidata.org/entity/Q20962474,Arnaud Viala,رئيس,,Arnaud Viala,http://commons.wikimedia.org/wiki/Special:FilePath/Arnaud-Viala.jpg
http://www.wikidata.org/entity/Q20991647,Jean-Pierre Dickès,رئيس,,Jean-Pierre Dickès,
http://www.wikidata.org/entity/Q20995409,Sokratis Famellos,رئيس,,Sokratis Famellos,http://commons.wikimedia.org/wiki/Special:FilePath/Famellos%20deth.png
http://www.wikidata.org/entity/Q21009461,Robert Taussat,رئيس,,Robert Taussat,
http://www.wikidata.org/entity/Q21761190,Gil Avérous,رئيس,,Gil Avérous,http://commons.wikimedia.org/wiki/Special:FilePath/Gil%20Averous.jpg
http://www.wikidata.org/entity/Q21791478,Claude Debru,رئيس,,Claude Debru,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Debru.jpg
http://www.wikidata.org/entity/Q21889858,Maurice Berthe,رئيس,,Maurice Berthe,
http://www.wikidata.org/entity/Q22212018,Hervé Leuwers,رئيس,,Hervé Leuwers,
http://www.wikidata.org/entity/Q23309635,Carla Federica Nespolo,رئيس,,Carla Federica Nespolo,http://commons.wikimedia.org/wiki/Special:FilePath/Carla%20Federica%20Nespolo.jpg
http://www.wikidata.org/entity/Q23415441,Pedro Chaluja,رئيس,,Pedro Chaluja,
http://www.wikidata.org/entity/Q23415441,Pedro Chaluja,رئيس,,Pedro Chaluja,
http://www.wikidata.org/entity/Q23926143,Manuel Cornejo,رئيس,,Manuel Cornejo,http://commons.wikimedia.org/wiki/Special:FilePath/Manuel%20Cornejo.jpg
http://www.wikidata.org/entity/Q23956004,Marc Palanques,رئيس,,Marc Palanques,http://commons.wikimedia.org/wiki/Special:FilePath/Finale%20du%20Championnat%20de%20France%20de%20rugby%20%C3%A0%20XIII%202017%20105.jpg
http://www.wikidata.org/entity/Q23979147,Jean-Marc Janaillac,رئيس,,Jean-Marc Janaillac,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-marc-janaillac.jpg
http://www.wikidata.org/entity/Q23979147,Jean-Marc Janaillac,رئيس,,Jean-Marc Janaillac,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-marc-janaillac.jpg
http://www.wikidata.org/entity/Q24567408,كلاوديو تابيا,رئيس,كلاوديو تابيا,Claudio Tapia,http://commons.wikimedia.org/wiki/Special:FilePath/Claudio%20Fabi%C3%A1n%20Tapia%20-%202020%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q54885,Jean Ferrat,رئيس,,Jean Ferrat,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Ferrat%20%28chanteur%29.jpg
http://www.wikidata.org/entity/Q63275,Marylise Lebranchu,رئيس,,Marylise Lebranchu,http://commons.wikimedia.org/wiki/Special:FilePath/Marylise%20Lebranchu%20%28crop%29.jpg
http://www.wikidata.org/entity/Q63275,Marylise Lebranchu,رئيس,,Marylise Lebranchu,http://commons.wikimedia.org/wiki/Special:FilePath/Marylise%20Lebranchu%20par%20Claude%20Truong-Ngoc%20avril%202015.jpg
http://www.wikidata.org/entity/Q64579,جيري جروسا,رئيس,,Jiří Gruša,http://commons.wikimedia.org/wiki/Special:FilePath/Ji%C5%99%C3%AD%20Gru%C5%A1a%2C%202011.jpg
http://www.wikidata.org/entity/Q64579,جيري جروسا,رئيس,,Jiří Gruša,http://commons.wikimedia.org/wiki/Special:FilePath/Ji%C5%99%C3%AD%20Gru%C5%A1a%2C%202011.jpg
http://www.wikidata.org/entity/Q64579,جيري جروسا,رئيس,,Jiří Gruša,http://commons.wikimedia.org/wiki/Special:FilePath/Ji%C5%99%C3%AD%20Gru%C5%A1a%2C%202011.jpg
http://www.wikidata.org/entity/Q64579,جيري جروسا,رئيس,,Jiří Gruša,http://commons.wikimedia.org/wiki/Special:FilePath/Ji%C5%99%C3%AD%20Gru%C5%A1a%2C%202011.jpg
http://www.wikidata.org/entity/Q65010,Bernard Cerquiglini,رئيس,,Bernard Cerquiglini,http://commons.wikimedia.org/wiki/Special:FilePath/Bernard%20Cerquiglini%202019.jpg
http://www.wikidata.org/entity/Q68878,Alfred Herrhausen,رئيس,,Alfred Herrhausen,http://commons.wikimedia.org/wiki/Special:FilePath/Alfred%20Herrhausen%20%28Foto%203%20Wolf%20P.%20Prange%29.jpg
http://www.wikidata.org/entity/Q71312,جوزيف فيندت,رئيس,,Josef Fendt,http://commons.wikimedia.org/wiki/Special:FilePath/2024-01-26%20FIL%20World%20Luge%20Championships%202024%20%E2%80%93%20Men%27s%20Doubles%20Sprint%20by%20Sandro%20Halank%E2%80%93045.jpg
http://www.wikidata.org/entity/Q72896,Hans-Werner Sinn,رئيس,,Hans-Werner Sinn,http://commons.wikimedia.org/wiki/Special:FilePath/Hans-Werner%20Sinn.jpg
http://www.wikidata.org/entity/Q231365,Zvi Griliches,رئيس,,Zvi Griliches,
http://www.wikidata.org/entity/Q231365,Zvi Griliches,رئيس,,Zvi Griliches,
http://www.wikidata.org/entity/Q223949,موريس دريون,رئيس,موريس دريون,Maurice Druon,http://commons.wikimedia.org/wiki/Special:FilePath/MauriceDruon-1953-Harcourt.png
http://www.wikidata.org/entity/Q223949,موريس دريون,رئيس,موريس دريون,Maurice Druon,http://commons.wikimedia.org/wiki/Special:FilePath/MauriceDruon-1953-Harcourt.png
http://www.wikidata.org/entity/Q77483,ماري هانكل,رئيس,ماري هانكل,Marie Hankel,http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20Hankel%20c.%201908.jpg
http://www.wikidata.org/entity/Q78604,Fritz Machlup,رئيس,,Fritz Machlup,
http://www.wikidata.org/entity/Q78604,Fritz Machlup,رئيس,,Fritz Machlup,
http://www.wikidata.org/entity/Q78731,أوتو فريدمان كيرنبيرغ,رئيس,أوتو فريدمان كيرنبيرغ,Otto F. Kernberg,http://commons.wikimedia.org/wiki/Special:FilePath/Otto%20F.%20Kernberg%2C%20MD.jpg
http://www.wikidata.org/entity/Q78731,أوتو فريدمان كيرنبيرغ,رئيس,أوتو فريدمان كيرنبيرغ,Otto F. Kernberg,http://commons.wikimedia.org/wiki/Special:FilePath/Otto%20F.%20Kernberg%2C%20MD.jpg
http://www.wikidata.org/entity/Q338151,روبرت شيلر,رئيس,روبرت شيلر,Robert J. Shiller,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Shiller%20-%20World%20Economic%20Forum%20Annual%20Meeting%202012%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q350868,Georges Jean Marie Darrieus,رئيس,,Georges Jean Marie Darrieus,http://commons.wikimedia.org/wiki/Special:FilePath/Darrieus-windmill.jpg
http://www.wikidata.org/entity/Q350873,Jean Jouzel,رئيس,,Jean Jouzel,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Jouzel%202019.jpg
http://www.wikidata.org/entity/Q350873,Jean Jouzel,رئيس,,Jean Jouzel,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Jouzel%202019.jpg
http://www.wikidata.org/entity/Q1065346,Alain Elkann,رئيس,,Alain Elkann,http://commons.wikimedia.org/wiki/Special:FilePath/Alain%20Elkann.jpg
http://www.wikidata.org/entity/Q1065713,تشارلز بور كيندلبيرجر,رئيس,,Charles P. Kindleberger,
http://www.wikidata.org/entity/Q1066032,Charles J. Scicluna,رئيس,,Charles Scicluna,
http://www.wikidata.org/entity/Q1067549,روبرتو فرنانديز,رئيس,,Roberto Fernández Retamar,http://commons.wikimedia.org/wiki/Special:FilePath/Roque%20Dalton%20and%20Roberto%20Fern%C3%A1ndez%20Retamar.jpg
http://www.wikidata.org/entity/Q683230,Thierry Maulnier,رئيس,,Thierry Maulnier,http://commons.wikimedia.org/wiki/Special:FilePath/Thierry%20Maulnier.jpg
http://www.wikidata.org/entity/Q688764,رينيه فاسيل,رئيس,رينيه فاسيل,René Fasel,http://commons.wikimedia.org/wiki/Special:FilePath/Ren%C3%A9%20Fasel%202016%20IIHF%20Worlds.jpg
http://www.wikidata.org/entity/Q688764,رينيه فاسيل,رئيس,رينيه فاسيل,René Fasel,http://commons.wikimedia.org/wiki/Special:FilePath/Ren%C3%A9%20Fasel%202016%20IIHF%20Worlds.jpg
http://www.wikidata.org/entity/Q690286,بيير-جان ريمي,رئيس,بيير-جان ريمي,Pierre-Jean Rémy,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Jean%20Remy-FIG%201991.jpg
http://www.wikidata.org/entity/Q690286,بيير-جان ريمي,رئيس,بيير-جان ريمي,Pierre-Jean Rémy,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Jean%20Remy-FIG%201991.jpg
http://www.wikidata.org/entity/Q697183,Gabriel de Broglie,رئيس,,Gabriel de Broglie,http://commons.wikimedia.org/wiki/Special:FilePath/Gabriel%20de%20Broglie.jpg
http://www.wikidata.org/entity/Q697183,Gabriel de Broglie,رئيس,,Gabriel de Broglie,http://commons.wikimedia.org/wiki/Special:FilePath/Gabriel%20de%20Broglie.jpg
http://www.wikidata.org/entity/Q697183,Gabriel de Broglie,رئيس,,Gabriel de Broglie,http://commons.wikimedia.org/wiki/Special:FilePath/Gabriel%20de%20Broglie.jpg
http://www.wikidata.org/entity/Q81500,Helene Ahrweiler,رئيس,,Hélène Ahrweiler,http://commons.wikimedia.org/wiki/Special:FilePath/Helene%20Ahrweiler.jpg
http://www.wikidata.org/entity/Q81500,Helene Ahrweiler,رئيس,,Hélène Ahrweiler,http://commons.wikimedia.org/wiki/Special:FilePath/Helene%20Ahrweiler.jpg
http://www.wikidata.org/entity/Q81500,Helene Ahrweiler,رئيس,,Hélène Ahrweiler,http://commons.wikimedia.org/wiki/Special:FilePath/Helene%20Ahrweiler.jpg
http://www.wikidata.org/entity/Q81500,Helene Ahrweiler,رئيس,,Hélène Ahrweiler,http://commons.wikimedia.org/wiki/Special:FilePath/Helene%20Ahrweiler.jpg
http://www.wikidata.org/entity/Q248385,Edwin Griswold Nourse,رئيس,,Edwin Griswold Nourse,http://commons.wikimedia.org/wiki/Special:FilePath/Edwin%20Griswold%20Nourse.jpg
http://www.wikidata.org/entity/Q249982,إيف غويو,رئيس,إيف غويو,Yves Guyot,http://commons.wikimedia.org/wiki/Special:FilePath/Yves%20Guyot%20by%20Nadar.jpg
http://www.wikidata.org/entity/Q256745,Dale W. Jorgenson,رئيس,,Dale W. Jorgenson,http://commons.wikimedia.org/wiki/Special:FilePath/Dale%20W.%20Jorgenson.jpg
http://www.wikidata.org/entity/Q378116,ريجيس ديبريه,رئيس,ريجيس ديبريه,Régis Debray,http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%A9gis%20Debray.jpg
http://www.wikidata.org/entity/Q653724,رومان جوبيل,رئيس,رومان جوبيل,Romain Goupil,http://commons.wikimedia.org/wiki/Special:FilePath/Romain%20Goupil%202010.jpg
http://www.wikidata.org/entity/Q673718,ريمي ماتيس,رئيس,ريمي ماتيس,Rémi Mathis,http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%A9mi%20Mathis%20in%202021%20with%20his%20book%20on%20Wikip%C3%A9dia%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q673718,ريمي ماتيس,رئيس,ريمي ماتيس,Rémi Mathis,http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%A9mi%20Mathis%20in%202021%20with%20his%20book%20on%20Wikip%C3%A9dia%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q676260,لوتشيانو ماياني,رئيس,,Luciano Maiani,http://commons.wikimedia.org/wiki/Special:FilePath/Luciano%20Maiani%201996.jpg
http://www.wikidata.org/entity/Q677653,Antoine Culioli,رئيس,,Antoine Culioli,
http://www.wikidata.org/entity/Q677759,Jean-Louis Bruguès,رئيس,,Jean-Louis Bruguès,http://commons.wikimedia.org/wiki/Special:FilePath/Mgr%20Jean%20Louis%20Brugu%C3%A8s.jpg
http://www.wikidata.org/entity/Q980660,Pierre-Yves Le Borgn',رئيس,,Pierre-Yves Le Borgn',http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Yves%20Le%20Borgn%27.JPG
http://www.wikidata.org/entity/Q981841,جون رالستون سال,رئيس,جون رالستون سال,John Ralston Saul,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Ralston%20Saul%20in%202006%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q981884,Henry Rousso,رئيس,,Henry Rousso,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Rousso%20%282016%29.jpg
http://www.wikidata.org/entity/Q993611,Bruno Mégret,رئيس,,Bruno Mégret,http://commons.wikimedia.org/wiki/Special:FilePath/Bruno%20Megret%20482555538%2017cb7bbe60%20o.jpg
http://www.wikidata.org/entity/Q993643,برونو نيوتن,رئيس,,Bruno Nuytten,http://commons.wikimedia.org/wiki/Special:FilePath/Bruno%20Nuytten%20Deauville%202013.jpg
http://www.wikidata.org/entity/Q1050970,كاثرين غولدستاين,رئيس,كاثرين غولدستاين,Catherine Goldstein,http://commons.wikimedia.org/wiki/Special:FilePath/Catherine%20Goldstein%20ICM%202018%20%2844462085662%29.jpg
http://www.wikidata.org/entity/Q3309670,ميشيل فرانسوا,رئيس,ميشيل فرانسوا (مؤرخ),Michel François (archivist),
http://www.wikidata.org/entity/Q3310015,ميشيل كابلان,رئيس,ميشيل كابلان,Michel Kaplan,
http://www.wikidata.org/entity/Q3310048,Michel Labrousse,رئيس,,Michel Labrousse,
http://www.wikidata.org/entity/Q3310290,Michel Marmin,رئيس,,Michel Marmin,http://commons.wikimedia.org/wiki/Special:FilePath/MICHEL%20MARMIN.jpg
http://www.wikidata.org/entity/Q3310453,Michel Mézy,رئيس,,Michel Mézy,http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20M%C3%A9zy%202013.jpg
http://www.wikidata.org/entity/Q3310773,Michel Roussin,رأس الدولة,,Michel Roussin,
http://www.wikidata.org/entity/Q3311010,Michel Tubiana,رئيس,,Michel Tubiana,
http://www.wikidata.org/entity/Q3311059,Michel Vergé-Franceschi,رئيس,,Michel Vergé-Franceschi,http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20VERG%C3%89-FRANCESCHI%2013-04-2018.jpg
http://www.wikidata.org/entity/Q3311604,Michèle Cotta,رئيس,,Michèle Cotta,http://commons.wikimedia.org/wiki/Special:FilePath/Mich%C3%A8le%20Cotta.jpg
http://www.wikidata.org/entity/Q3320786,مونيك أدولف,رئيس,مونيك أدولف,Monique Adolphe,
http://www.wikidata.org/entity/Q3320840,Monique F. Leroux,رئيس,,Monique F. Leroux,http://commons.wikimedia.org/wiki/Special:FilePath/Monique%20F.%20Leroux%20%282013%29.jpg
http://www.wikidata.org/entity/Q3334909,Nadine-Josette Chaline,رئيس,,Nadine-Josette Chaline,
http://www.wikidata.org/entity/Q3334909,Nadine-Josette Chaline,رئيس,,Nadine-Josette Chaline,
http://www.wikidata.org/entity/Q3337967,Nelson Monfort,رئيس,,Nelson Monfort,http://commons.wikimedia.org/wiki/Special:FilePath/Nelson%20Monfort%20-%20Envol%C3%A9e%20des%20Livres%202023%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q3337967,Nelson Monfort,رئيس,,Nelson Monfort,http://commons.wikimedia.org/wiki/Special:FilePath/Nelson%20Monfort%20-%20Envol%C3%A9e%20des%20Livres%202023%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q33112117,كريستيل هايدمان,رئيس,,Christel Heydemann,http://commons.wikimedia.org/wiki/Special:FilePath/Christel%20Heydemann%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q3340815,Nicolas Tenzer,رئيس,,Nicolas Tenzer,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Tenzer.jpg
http://www.wikidata.org/entity/Q3343363,Nonna Mayer,رئيس,,Nonna Mayer,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Nonna%20Mayer%20Mai%202019.jpg
http://www.wikidata.org/entity/Q3350998,أوليفييه دوهامل,رئيس,أوليفييه دوهامل,Olivier Duhamel,http://commons.wikimedia.org/wiki/Special:FilePath/Voeux-olivier-duhamel.jpg
http://www.wikidata.org/entity/Q3350998,أوليفييه دوهامل,رئيس,أوليفييه دوهامل,Olivier Duhamel,http://commons.wikimedia.org/wiki/Special:FilePath/Voeux-olivier-duhamel.jpg
http://www.wikidata.org/entity/Q3350998,أوليفييه دوهامل,رئيس,أوليفييه دوهامل,Olivier Duhamel,http://commons.wikimedia.org/wiki/Special:FilePath/Olivier%20Duhamel%20MEP%201994.jpg
http://www.wikidata.org/entity/Q3350998,أوليفييه دوهامل,رئيس,أوليفييه دوهامل,Olivier Duhamel,http://commons.wikimedia.org/wiki/Special:FilePath/Olivier%20Duhamel%20MEP%201994.jpg
