person,personLabel,arTitle,enTitle,image,source
http://www.wikidata.org/entity/Q20420866,عهد كامل,عهد كامل,Ahd Kamel,http://commons.wikimedia.org/wiki/Special:FilePath/Ahd%20Kamel%20DIFF%202018.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q20422555,محمد الحلواجي,محمد الحلواجي,Mohammed Hadi Al Halwaji,,GCC_public_figures
http://www.wikidata.org/entity/Q20423043,محمد بنتن,محمد بنتن,Muhammad Saleh Benten,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D9%85%D8%AD%D9%85%D8%AF%20%D8%B5%D8%A7%D9%84%D8%AD%20%D8%A8%D9%86%20%D8%B7%D8%A7%D9%87%D8%B1%20%D8%A8%D9%86%D8%AA%D9%86.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q20423046,مشعل العنزي,مشعل العنزي (لاعب كرة قدم مواليد 1987),Meshal Al-Enazi (Saudi footballer),,GCC_public_figures
http://www.wikidata.org/entity/Q20423350,محمود المحمود,محمود المحمود,Mahmoud Al Mahmoud,,GCC_public_figures
http://www.wikidata.org/entity/Q20423780,نانسي خضوري,نانسي خضوري,Nancy Khedouri,,GCC_public_figures
http://www.wikidata.org/entity/Q20641050,أحمد الكاف,أحمد الكاف,Ahmed Al-Kaf,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20Al-Kaf%201%20%28cropped%29.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q20641381,سيف راشد,سيف راشد (لاعب كرة قدم مواليد 1994),Saif Rashid,,GCC_public_figures
http://www.wikidata.org/entity/Q20641424,يوسف سعيد,يوسف سعيد (لاعب كرة قدم إماراتي),Yousif Saeed,,GCC_public_figures
http://www.wikidata.org/entity/Q20641658,ياسين خليل عبد الله الشيادي,ياسين الشيادي,Yaseen al-Sheyadi,,GCC_public_figures
http://www.wikidata.org/entity/Q20677089,إسحاق القاسمي,إسحاق القاسمي,Ishaq Al-Qassmi,,GCC_public_figures
http://www.wikidata.org/entity/Q20685142,فيشنو بريا,فيشنو بريا,Vishnupriya (actress),,GCC_public_figures
http://www.wikidata.org/entity/Q20859317,ياسين برناوي,ياسين برناوي,Yassin Barnawi,,GCC_public_figures
http://www.wikidata.org/entity/Q20983617,خالد كعبي,خالد كعبي (لاعب كرة قدم مواليد 1992),Khalid Kaabi,,GCC_public_figures
http://www.wikidata.org/entity/Q21004769,سلمان المؤشر,سلمان المؤشر,Salman Al-Moasher,,GCC_public_figures
http://www.wikidata.org/entity/Q21014402,أحمد بن فهد بن سلمان بن عبد العزيز آل سعود,أحمد بن فهد بن سلمان بن عبد العزيز آل سعود,Ahmed bin Fahd Al Saud,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20bin%20Fahd%20Al%20Saud.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q21014411,محمد الصيعري,محمد الصيعري,Mohammed Al-Saiari,,GCC_public_figures
http://www.wikidata.org/entity/Q21062761,ريان الموسى,ريان الموسى,Ryan Al-Mousa,,GCC_public_figures
http://www.wikidata.org/entity/Q21180946,فيصل عجب,فيصل عجب,Faisal Ajab Al-Azemi,,GCC_public_figures
http://www.wikidata.org/entity/Q21344522,محمد البريك,محمد البريك,Mohammed Al-Breik,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammed%20Al-Breik.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q28363752,أحمد حبوش,أحمد حبوش,Ahmed Haboush,,GCC_public_figures
http://www.wikidata.org/entity/Q28363882,حسن المحرمي,حسن المحرمي,Hassan Al-Moharrami,,GCC_public_figures
http://www.wikidata.org/entity/Q28363920,خليل آل علي,خليل آل علي,Khalil Al Ali,,GCC_public_figures
http://www.wikidata.org/entity/Q28363931,محمد بو سندة,محمد بو سندة,Mohammed Abo Sandah,,GCC_public_figures
http://www.wikidata.org/entity/Q28363933,محمد سبيل,محمد سبيل (لاعب كرة قدم مواليد 1993),"Mohammed Sabeel (footballer, born 1993)",,GCC_public_figures
http://www.wikidata.org/entity/Q28363940,عمر علي عمر,عمر علي عمر,Omar Ali Omar,,GCC_public_figures
http://www.wikidata.org/entity/Q28363954,ريان يسلم,ريان يسلم,Rayan Yaslam,http://commons.wikimedia.org/wiki/Special:FilePath/Rayan%20Yaslam%20main%20photo%20.png,GCC_public_figures
http://www.wikidata.org/entity/Q28363960,سعيد أحمد عبد الله,سعيد أحمد عبد الله,Saeed Ahmed Abdulla,,GCC_public_figures
http://www.wikidata.org/entity/Q28363961,سعيد جاسم,سعيد جاسم (لاعب كرة قدم مواليد 1995),"Saeed Jassim (footballer, born 1995)",,GCC_public_figures
http://www.wikidata.org/entity/Q28363976,سهيل النوبي,سهيل النوبي,Suhail Al-Noubi,,GCC_public_figures
http://www.wikidata.org/entity/Q28662521,عبد الله الجوعي,عبد الله الجوعي,Abdullah Al-Jouei,,GCC_public_figures
http://www.wikidata.org/entity/Q28701101,رحيلة الريامي,رحيلة الريامي,Rahila Al Riyami,,GCC_public_figures
http://www.wikidata.org/entity/Q28714779,سارة بنت يوسف الأميري,سارة بنت يوسف الأميري,Sarah Al Amiri,http://commons.wikimedia.org/wiki/Special:FilePath/Sarah%20Amiri%20-%20Sustaining%20the%20Space%20Economy%20-%202019%20%2848177030097%29%20%28cropped%20again%29.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q556607,منصور بن زايد آل نهيان,منصور بن زايد آل نهيان,Mansour bin Zayed Al Nahyan,http://commons.wikimedia.org/wiki/Special:FilePath/Sheikh%20Mansour%20shaking%20the%20hand%20of%20Michael%20Spindelegger%20%28crop%29.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q557249,ذياب عوانة,ذياب عوانة,Theyab Awana,http://commons.wikimedia.org/wiki/Special:FilePath/Theyab%20Awana.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q569049,أحلام الشامسي,أحلام الشامسي,Ahlam (singer),http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A3%D8%AD%D9%84%D8%A7%D9%85%203.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q569049,أحلام الشامسي,أحلام الشامسي,Ahlam (singer),http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A3%D8%AD%D9%84%D8%A7%D9%85%203.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q570708,جمال يعقوب,جمال يعقوب,Jamal Al-Qabendi,,GCC_public_figures
http://www.wikidata.org/entity/Q580930,تركي بن سعيد بن سلطان,تركي بن سعيد بن سلطان,Turki bin Said,http://commons.wikimedia.org/wiki/Special:FilePath/Turki%20ibn%20Said.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q594786,عبد الرحمن محمد,عبد الرحمن محمد,Abdulrahman Mohamed (Emirati footballer),,GCC_public_figures
http://www.wikidata.org/entity/Q600443,محمد سالمين,محمد سالمين,Mohamed Salmeen,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20Salmeen.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q600833,سالم سعد,سالم سعد,Salem Saad,,GCC_public_figures
http://www.wikidata.org/entity/Q602133,ماهر جاسم,ماهر جاسم,Mahir Jasem,,GCC_public_figures
http://www.wikidata.org/entity/Q605675,مصطفى سيريتش,مصطفى سيريتش,Mustafa Cerić,http://commons.wikimedia.org/wiki/Special:FilePath/Mustafa%20Ceri%C4%87%20%2820060315%29%20%28cropped%29.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q620423,أحمد عبد الله,أحمد عبد الله (لاعب كرة قدم),Ahmed Abdulla,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20Abdulla.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q623283,بشار عبد الله,بشار عبد الله,Bashar Abdullah,,GCC_public_figures
http://www.wikidata.org/entity/Q2067470,علي بن إبراهيم النعيمي,علي بن إبراهيم النعيمي,Ali Al-Naimi,http://commons.wikimedia.org/wiki/Special:FilePath/Min-oil-Naimi-05.JPG,GCC_public_figures
http://www.wikidata.org/entity/Q4724519,علي عامر مسيفر,علي عامر مسيفر,Ali Aamer,,GCC_public_figures
http://www.wikidata.org/entity/Q4724548,علي عبد الرضا,علي عبد الرضا,Ali Asel,,GCC_public_figures
http://www.wikidata.org/entity/Q4724573,علي أحمد عبد الله,علي أحمد عبد الله,Ali Ahmed Abdulla,,GCC_public_figures
http://www.wikidata.org/entity/Q4724609,علي العبدلي,علي العبدلي,Ali Al-Abdali,,GCC_public_figures
http://www.wikidata.org/entity/Q4724614,علي عباس,علي عباس (لاعب كرة قدم إماراتي),Ali Al-Hawasin,,GCC_public_figures
http://www.wikidata.org/entity/Q4724615,علي الجابري,علي الجابري (لاعب كرة قدم),Ali Al-Jabri,,GCC_public_figures
http://www.wikidata.org/entity/Q4724613,علي الدقباسي,علي الدقباسي,Ali Al-Daqbaashi,,GCC_public_figures
http://www.wikidata.org/entity/Q4724616,علي الهاجري,علي الهاجري,Ali Al-Hajri,,GCC_public_figures
http://www.wikidata.org/entity/Q4724617,علي المزيدي,علي المزيدي,Ali Al-Mazyadi,,GCC_public_figures
http://www.wikidata.org/entity/Q4724622,علي العمير,علي العمير,Ali al-Omair,http://commons.wikimedia.org/wiki/Special:FilePath/Ali%20al-Omair.png,GCC_public_figures
http://www.wikidata.org/entity/Q4724623,علي الراشد,علي الراشد,Ali Al-Rashid,,GCC_public_figures
http://www.wikidata.org/entity/Q4724620,علي المدفع,علي المدفع,Ali Al-Mdfa,http://commons.wikimedia.org/wiki/Special:FilePath/Ali%20Al-Mdfa.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q4724626,علي السبع,علي السبع,Ali Al-Sebaa,http://commons.wikimedia.org/wiki/Special:FilePath/Ali%20Al-Sebaa.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q4724630,علي الكندري,علي الكندري,Ali Al Kandari,,GCC_public_figures
http://www.wikidata.org/entity/Q4724632,علي النمش,علي النمش,Ali Al Namash,,GCC_public_figures
http://www.wikidata.org/entity/Q4724638,علي الشمالي,علي الشمالي,Ali Al Shamali,,GCC_public_figures
http://www.wikidata.org/entity/Q4724637,علي حسن آل ثاني,علي حسن آل ثاني,Ali Hassan Al-Thani,,GCC_public_figures
http://www.wikidata.org/entity/Q4724702,علي بحر,علي بحر,Ali Bahar,http://commons.wikimedia.org/wiki/Special:FilePath/Ali%20Bahar.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q4724798,علي فريدون,علي فريدون,Ali Ferydoon,,GCC_public_figures
http://www.wikidata.org/entity/Q4724876,علي حسين العوضي,علي حسين العوضي,Ali Hussain Al-Awadhi,http://commons.wikimedia.org/wiki/Special:FilePath/Ali%20Hussain%20Al-Awadhi%2C%20Kuwait%20Democratic%20Forum.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q4724995,علي مقصيد,علي مقصيد,Ali Maqseed,,GCC_public_figures
http://www.wikidata.org/entity/Q4725002,علي مطر,علي مطر,Ali Mattar,,GCC_public_figures
http://www.wikidata.org/entity/Q4725000,علي مروي,علي مروي,Ali Marwi,,GCC_public_figures
http://www.wikidata.org/entity/Q4725127,علي ربيعه,علي ربيعه,Ali Rabea,,GCC_public_figures
http://www.wikidata.org/entity/Q4725168,علي سعيد,علي سعيد (لاعب كرة قدم بحريني),Ali Saeed Abdulla,,GCC_public_figures
http://www.wikidata.org/entity/Q4725237,علي طالب,علي طالب,Ali Talib Al-Ajmi,,GCC_public_figures
http://www.wikidata.org/entity/Q4742435,عامر معتوق,عامر معتوق,Amer Al-Fadhel,,GCC_public_figures
http://www.wikidata.org/entity/Q4746757,أمير كردي,أمير كردي,Amiri Kurdi,,GCC_public_figures
http://www.wikidata.org/entity/Q4747187,عمار حسن,عمار حسن (مغني),Ammar Hassan,,GCC_public_figures
http://www.wikidata.org/entity/Q4805866,أشرف بيت تيسير,أشرف بيت تيسير,Ashraf Bait Taysir,,GCC_public_figures
http://www.wikidata.org/entity/Q4807126,عسكر العنزي,عسكر العنزي,Askar Al-Enezi,,GCC_public_figures
http://www.wikidata.org/entity/Q4808341,عساف القرني,عساف القرني,Assaf Al-Qarni,,GCC_public_figures
http://www.wikidata.org/entity/Q4831265,أيمن سرور,أيمن سرور,Ayiman Suroor,,GCC_public_figures
http://www.wikidata.org/entity/Q4831454,أيمن الحسيني,أيمن الحسيني (لاعب كرة قدم كويتي),Ayman Al-Hussaini,,GCC_public_figures
http://www.wikidata.org/entity/Q4832707,عزيزة جلال,عزيزة جلال,Aziza Jalal,http://commons.wikimedia.org/wiki/Special:FilePath/Aziza%20Jalal%20%D8%B9%D8%B2%D9%8A%D8%B2%D8%A9%20%D8%AC%D9%84%D8%A7%D9%84.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q4832707,عزيزة جلال,عزيزة جلال,Aziza Jalal,http://commons.wikimedia.org/wiki/Special:FilePath/Aziza%20Jalal%20%D8%B9%D8%B2%D9%8A%D8%B2%D8%A9%20%D8%AC%D9%84%D8%A7%D9%84.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q4840598,بدر الميمني,بدر الميمني,Badar Al-Maimani,,GCC_public_figures
http://www.wikidata.org/entity/Q4840597,بدر المحروقي,بدر المحروقي,Badar Al-Mahruqy,,GCC_public_figures
http://www.wikidata.org/entity/Q4840600,بدر جمعة العلوي,بدر جمعة العلوي,Badar Jumaa Al-Alawi,http://commons.wikimedia.org/wiki/Special:FilePath/Badr%20Jumaa%20%28c%29%20Salalah4life.png,GCC_public_figures
http://www.wikidata.org/entity/Q4840791,بدر الخميس,بدر الخميس,Bader Al-Khamees,,GCC_public_figures
http://www.wikidata.org/entity/Q4840792,بدر حجي,بدر حجي,Bader Haji,,GCC_public_figures
http://www.wikidata.org/entity/Q4840793,بدر الخراشي,بدر الخراشي,Bader Al-Kharashi,,GCC_public_figures
http://www.wikidata.org/entity/Q4840796,بدر ياقوت,بدر ياقوت,Bader Yaqoot,,GCC_public_figures
http://www.wikidata.org/entity/Q4854379,بندر الجارالله,بندر الجارالله,Bandar Al-Nakhli,,GCC_public_figures
http://www.wikidata.org/entity/Q4854380,بندر العنزي,بندر العنزي,Bandar Al-Enezi,,GCC_public_figures
http://www.wikidata.org/entity/Q4868006,بسام الذوادي,بسام الذوادي,Bassam Al-Thawadi,http://commons.wikimedia.org/wiki/Special:FilePath/Bassam%20Al-Thawadi%2C%20Bahrain%20TV%20-%20Sep%2021%2C%202020.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q4944255,رولا دشتي,رولا دشتي,Rola Dashti,,GCC_public_figures
http://www.wikidata.org/entity/Q4976745,فهد حديد,فهد حديد,Fahad Hadeed,,GCC_public_figures
http://www.wikidata.org/entity/Q4998878,برج معوضة,برج معوضة,Burj Maodah,,GCC_public_figures
http://www.wikidata.org/entity/Q5209093,ضيف الله ابورميه,ضيف الله ابورميه,Daifallah Bouramiya,,GCC_public_figures
http://www.wikidata.org/entity/Q5242606,داود سعد,داود سعد,Dawood Saad,,GCC_public_figures
http://www.wikidata.org/entity/Q5302279,دنيا بطمة,دنيا بطمة,Dounia Batma,http://commons.wikimedia.org/wiki/Special:FilePath/Dounia%20Batma.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q5302279,دنيا بطمة,دنيا بطمة,Dounia Batma,http://commons.wikimedia.org/wiki/Special:FilePath/Dounia%20Batma.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q12222757,عبد الرحمن بن عبد الله البراك,عبد الرحمن بن عبد الله البراك,Abdulrahman bin Abdullah Al Barrak,,GCC_public_figures
http://www.wikidata.org/entity/Q12222975,عبد العزيز السعران,عبد العزيز السعران,Abdulaziz Al-Saran,,GCC_public_figures
http://www.wikidata.org/entity/Q12222987,عبد العزيز العازمي,عبد العزيز العازمي,Abdulaziz Al-Aazmi,,GCC_public_figures
http://www.wikidata.org/entity/Q12222997,عبد العزيز الكلثم,عبد العزيز الكلثم,Abdulaziz Al-Kalthem,,GCC_public_figures
http://www.wikidata.org/entity/Q12223015,عبد العزيز اليوسف,عبد العزيز اليوسف (لاعب كرة قدم مواليد 1988),Abdulaziz Al-Yousef,,GCC_public_figures
http://www.wikidata.org/entity/Q12223041,عبد العزيز بن عبد الله بن عبد العزيز آل سعود,عبد العزيز بن عبد الله بن عبد العزيز آل سعود,Abdulaziz bin Abdullah Al Saud,http://commons.wikimedia.org/wiki/Special:FilePath/Abdulaziz%20bin%20Abdullah%20December%202014.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q12223079,عبد العزيز فلاته,عبد العزيز فلاته,Abdulaziz Fallatah,,GCC_public_figures
http://www.wikidata.org/entity/Q12223081,عبد العزيز فهد المساعيد,عبد العزيز فهد المساعيد,Abdulaziz F. Al-Masaeed,,GCC_public_figures
http://www.wikidata.org/entity/Q12223091,عبد العزيز ناصر الشامسي,عبد العزيز ناصر الشامسي,Abdulaziz Nasser Al Shamsi,,GCC_public_figures
http://www.wikidata.org/entity/Q12223293,عبد اللطيف المحمود,عبد اللطيف المحمود,Abdullatif Al-Mahmood,http://commons.wikimedia.org/wiki/Special:FilePath/Abdullatif%20Al-Mahmood%20%28cropped%29.jpg,GCC_public_figures
