person,personLabel,arTitle,enTitle,image
http://www.wikidata.org/entity/Q24150936,سيف خلفان,سيف خلفان,Saif Khalfan,
http://www.wikidata.org/entity/Q24150940,سالم علي إبراهيم,سالم علي إبراهيم,Salem Ali Ibrahim,
http://www.wikidata.org/entity/Q26267151,كريمان أبو الجدايل,كريمان أبو الجدايل,Kariman Abuljadayel,
http://www.wikidata.org/entity/Q26267504,لبنى العمير,لبنى العمير,Lubna Al-Omair,
http://www.wikidata.org/entity/Q26267516,إيمان عيسى جاسم,إيمان عيسى جاسم,Iman Essa Jasim,
http://www.wikidata.org/entity/Q26324073,محمود حاجي,محمود حاجي,Mahmood Haji,
http://www.wikidata.org/entity/Q54875231,عبد العزيز الربيعي,عبد العزيز الربيعي,Abdulaziz bin Abdullah Al-Rubaie,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B9%D8%B2%D9%8A%D8%B2%20%D8%A8%D9%86%20%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87.jpg
http://www.wikidata.org/entity/Q26324385,سالم عيد يعقوب,سالم عيد يعقوب,Yaqoob Salem Yaqoob,http://commons.wikimedia.org/wiki/Special:FilePath/Baku%202017%20Islamic%20Solidarity%20Games%20%2818%29.jpg
http://www.wikidata.org/entity/Q26384472,بيرهانو بالو,بيرهانو بالو,Birhanu Balew,http://commons.wikimedia.org/wiki/Special:FilePath/Birhanu%20Balew%20Rio%202016.jpg
http://www.wikidata.org/entity/Q26422219,جود فهمي,جود فهمي,Joud Fahmy,
http://www.wikidata.org/entity/Q26431499,سليمان حمد,سليمان حمد,Sulaiman Hamad,
http://www.wikidata.org/entity/Q26459659,ندى البدواوي,ندى البدواوي,Nada Al-Bedwawi,
http://www.wikidata.org/entity/Q26628051,عبد المحسن اليحيى,عبد المحسن اليحيى,Abdul-Mohsen Al-Yahya,
http://www.wikidata.org/entity/Q26699105,أبو بكر آدم,أبو بكر آدم,Abo Baker Adam,
http://www.wikidata.org/entity/Q26702720,سالم بن ناصر الشنجل,سالم بن ناصر الإسماعيلي,Salem Ben Nasser Al-Ismaily,http://commons.wikimedia.org/wiki/Special:FilePath/Dr%20Salem%20Al%20Ismaily.jpg
http://www.wikidata.org/entity/Q26702922,Khamis Harib,,Khamis Harib,
http://www.wikidata.org/entity/Q26704792,وليد صالح البخيت,وليد البخيت,Waleed Al-Bekheet,
http://www.wikidata.org/entity/Q26789004,سعود الزعابي,,Saud Al-Zaabi,
http://www.wikidata.org/entity/Q26789933,محسن الدحيلب,محسن الدحيلب,Mohsen Al-Duhaylib,http://commons.wikimedia.org/wiki/Special:FilePath/Mohsen%20Al%20Duhaylib%20Rio2016.jpg
http://www.wikidata.org/entity/Q26789966,أبو بكر حيدر عبد الله,أبو بكر حيدر عبد الله,Abubaker Haydar Abdalla,http://commons.wikimedia.org/wiki/Special:FilePath/Abubaker%20Haydar%20Abdalla%202015%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q26789981,Morad Zemouri,,Morad Zemouri,
http://www.wikidata.org/entity/Q26790031,دلال مسفر الحارث,دلال مسفر الحارث,Dalal Mesfer Al-Harith,
http://www.wikidata.org/entity/Q26838066,طارق أحمد العمري,طارق أحمد العمري,Tariq Al-Amri,http://commons.wikimedia.org/wiki/Special:FilePath/Tariq%20Ahmed%20of%20Saudi%20Arabia%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q26838071,دليلة عبد القادر,دليلة عبد القادر,Dalila Abdulkadir,http://commons.wikimedia.org/wiki/Special:FilePath/Dalila%20Abdulkadir%20Gosa%202016.jpg
http://www.wikidata.org/entity/Q26838083,تيغست غيتنت,تيغست غيتنت,Tigest Getent,http://commons.wikimedia.org/wiki/Special:FilePath/5.%20Islamic%20Solidarity%20Games%202021%20Konya%20Athletics%20Women%203000m%20steeplechase%2020220810%201%20%28cropped2%29.jpg
http://www.wikidata.org/entity/Q26844873,زهير عواد,زهير عواد,Zouhair Aouad,
http://www.wikidata.org/entity/Q26923612,حسين البحارنة,حسين البحارنة,Hussain Al Baharna,http://commons.wikimedia.org/wiki/Special:FilePath/Dr%20Hussain%20Al%20Baharna%20-%20cropped.jpg
http://www.wikidata.org/entity/Q26924367,Ahmed Bader Magour,,Ahmed Bader Magour,http://commons.wikimedia.org/wiki/Special:FilePath/AHMED%20B%20A%20Of%20Qatar%20In%20Action%28Silver%20Medal%20Winner%29.jpg
http://www.wikidata.org/entity/Q26924669,هاكان إيرشيكر,هاكان إيرشيكر,Hakan Erşeker,
http://www.wikidata.org/entity/Q27049041,بندر ناصر,بندر ناصر,Bandar Nasser,
http://www.wikidata.org/entity/Q27049047,عمر السنين,عمر السنين,Omar Al-Sonain,
http://www.wikidata.org/entity/Q27049044,جدعان مهنا,جدعان مهنا,Jadaan Mohanna,
http://www.wikidata.org/entity/Q27049050,عبد العزيز العرياني,عبد العزيز العرياني,Abdulaziz Al-Aryani,
http://www.wikidata.org/entity/Q27049049,عبد الله العمار,عبد الله العمار,Abdullah Al-Ammar,
http://www.wikidata.org/entity/Q30004944,عيسى العتيبة,عيسى العتيبة,Eissa Al-Otaiba,
http://www.wikidata.org/entity/Q30006145,سعد مبارك علي,سعد مبارك علي,Saad Mubarak Ali,
http://www.wikidata.org/entity/Q30043901,عبد الرحمن الجاسم,عبد الرحمن الجاسم,Abdulrahman Al-Jassim,http://commons.wikimedia.org/wiki/Special:FilePath/AFC%20Champions%20League%20Final%202020%2C%2019%20December%202020%2C%20Persepolis%20vs%20Ulsan%20Hyundai%20%281-2%29%20%2829%29.jpg
http://www.wikidata.org/entity/Q30082182,عواد العواد,عواد العواد,Awwad Alawwad,http://commons.wikimedia.org/wiki/Special:FilePath/2017-08-23%20at%203.44.52%20PM.jpg
http://www.wikidata.org/entity/Q30082184,خالد بن سلمان آل سعود,خالد بن سلمان آل سعود,Khalid bin Salman Al Saud,http://commons.wikimedia.org/wiki/Special:FilePath/Khalid%20bin%20Salman%20bin%20Abdulaziz%20Al%20Saud%202025%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q30082225,عبد الله السواحه,عبد الله السواحه,Abdullah Alswaha,http://commons.wikimedia.org/wiki/Special:FilePath/Abdullah%20Alswaha%202025%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q55081149,علي بن فطيس المري,علي بن فطيس المري,Ali bin Fetais Al-Marri,http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Ali%20Bin%20Fetais%20Al%20Marri.jpg
http://www.wikidata.org/entity/Q55081166,غانم غباش,غانم غباش,Ghanem Ghubash,
http://www.wikidata.org/entity/Q55223914,أسيل الحمد,أسيل الحمد,Aseel Al-Hamad,
http://www.wikidata.org/entity/Q55433039,عيضة المنهالي,عيضة المنهالي,Eida Al Menhali,
http://www.wikidata.org/entity/Q55433162,عمر العلماء,عمر العلماء,Omar Al Olama,http://commons.wikimedia.org/wiki/Special:FilePath/Omar%20Sultan%20Al%20Olama%20at%20the%202023%20World%20Economic%20Forum%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q55583957,تليدة تمر,تليدة تمر,Taleedah Tamer,
http://www.wikidata.org/entity/Q55591179,Lajos Belleli,,Lajos Belleli,
http://www.wikidata.org/entity/Q55611430,فيصل بن عبد الرحمن بن معمر,فيصل بن عبد الرحمن بن معمر,Faisal bin Abdulrahman bin Muaammar,http://commons.wikimedia.org/wiki/Special:FilePath/Faisal%20bin%20Abdulrahman%20bin%20Muammar.jpg
http://www.wikidata.org/entity/Q55612531,جورج نادر (رجل أعمال),جورج نادر (رجل أعمال),George Nader (businessman),
http://www.wikidata.org/entity/Q55645352,ماجدة أبو راس,ماجدة أبو راس,Magda Abu Ras,
http://www.wikidata.org/entity/Q55719860,محمد الحردان,محمد الحردان,Mohamed Al-Hardan,
http://www.wikidata.org/entity/Q55805838,أحمد تيجان,أحمد تيجان,Ahmed Tijan,http://commons.wikimedia.org/wiki/Special:FilePath/20180803%20Beach%20Volleyball%20Vienna%20Major%200009.jpg
http://www.wikidata.org/entity/Q56024375,ماجد الماجد,ماجد الماجد,Majid Al-Majid,
http://www.wikidata.org/entity/Q56062122,آدم علي مصعب,,Musab Adam Ali,http://commons.wikimedia.org/wiki/Special:FilePath/202%20ATHLETISME%20MEETING%20STANISLAS%202016%20NANCY%20TOMBLAINE%20%2827627153921%29.jpg
http://www.wikidata.org/entity/Q56248629,Hamdi Ali,,Hamdi Ali,http://commons.wikimedia.org/wiki/Special:FilePath/2019-09-01%20ISTAF%202019%20High%20jump%20%28Martin%20Rulsch%29%20027.jpg
http://www.wikidata.org/entity/Q56250519,فياض بن حامد الرويلي,فياض بن حامد الرويلي,Fayyadh Al Ruwaili,
http://www.wikidata.org/entity/Q56250540,محمد بصاص,محمد بصاص,Mohammed Bassas,
http://www.wikidata.org/entity/Q56255031,هيفاء حسين,هيفاء حسين,Haifa Hussein,http://commons.wikimedia.org/wiki/Special:FilePath/Haifa%20Hussein.jpg
http://www.wikidata.org/entity/Q56283918,يونيس تشيبتشي تشومبا,يونيس تشيبتشي تشومبا,Eunice Chumba,
http://www.wikidata.org/entity/Q56369995,إسراء الغمغام,إسراء الغمغام,Israa al-Ghomgham,
http://www.wikidata.org/entity/Q56376556,محمد علي الحسيني,محمد علي الحسيني,Mohamad Ali El Husseini,
http://www.wikidata.org/entity/Q56378967,محمد أيوب تيوالي,,Mohammed Tiouali,
http://www.wikidata.org/entity/Q56460814,خليل القارئ,خليل القارئ,Khalil Al-Qari,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A7%D9%84%D8%B4%D9%8A%D8%AE%20%D8%AE%D9%84%D9%8A%D9%84%20%D8%A7%D9%84%D9%82%D8%A7%D8%B1%D8%A6%20.jpg
http://www.wikidata.org/entity/Q56486505,سلطان سيف النيادي,سلطان سيف النيادي,Sultan Al Neyadi,http://commons.wikimedia.org/wiki/Special:FilePath/Sultan%20Al%20Neyadi%20in%20front%20of%20the%20Soyuz%20spacecraft%20simulator.jpg
http://www.wikidata.org/entity/Q56513430,سيد شبر علوي,سيد شبر علوي,Sayed Shubbar Alawi,
http://www.wikidata.org/entity/Q56707577,وئام الدخيل,وئام الدخيل,Weam Al Dakheel,
http://www.wikidata.org/entity/Q85088213,سارة حمدي مسعود,سارة حمدي مسعود,Sara Hamdi Masoud,http://commons.wikimedia.org/wiki/Special:FilePath/Sara%20Hamdi%20Masoud%20%282021%29.jpg
http://www.wikidata.org/entity/Q85202000,لطفي ماجر,لطفي ماجر,Lotfi Madjer,
http://www.wikidata.org/entity/Q85202037,نايف بن بندر السديري,نايف بن بندر السديري,Nayef bin Bandar Al Sudairi,
http://www.wikidata.org/entity/Q85202073,نايف الحضرمي,نايف الحضرمي,Naif Al-Hadhrami,
http://www.wikidata.org/entity/Q85202188,عاصم حمدان,عاصم حمدان,Asim Hamdan,
http://www.wikidata.org/entity/Q85432012,Khaled Al-Sada,,Khaled Al-Sada,
http://www.wikidata.org/entity/Q85436781,Mohamed Al-Sada,,Mohamed Al-Sada,
http://www.wikidata.org/entity/Q85547688,Alia M Aldahlawi,,Alia Al-Dahlawi,
http://www.wikidata.org/entity/Q85682837,علي ثنيان الغانم,علي ثنيان الغانم,Ali Mohammed Thunayan Al-Ghanim,
http://www.wikidata.org/entity/Q85786041,محمد أحمد الشامسي,محمد أحمد الشامسي,Mohammed Ahmad S Al-Shamsi,
http://www.wikidata.org/entity/Q85872453,حمد العبدان,حمد العبدان,Hamad Al-Abdan,
http://www.wikidata.org/entity/Q85872487,حنان عبد الرحيم الأحمدي,حنان عبد الرحيم الأحمدي,Hanan Al-Ahmadi,
http://www.wikidata.org/entity/Q85874910,محمد محسن السقاف,محمد محسن السقاف,Muhammad M. Al-Saggaf,http://commons.wikimedia.org/wiki/Special:FilePath/Muhammad%20Al-Saggaf.jpg
http://www.wikidata.org/entity/Q85876226,هيفاء بنت عبد العزيز آل مقرن,هيفاء بنت عبد العزيز آل مقرن,Haifa al-Mogrin,
http://www.wikidata.org/entity/Q85876445,يوسف بن محمد بن سعيد,يوسف بن محمد بن سعيد,Yusuf bin Muhammad bin Saeed,
http://www.wikidata.org/entity/Q86259823,هند المطيري,هند المطيري,Hind al-Mutayri,
http://www.wikidata.org/entity/Q86371224,هدى الدغفق,هدى الدغفق,Huda al-Daghfaq,
http://www.wikidata.org/entity/Q86734302,سامية عبد الرحيم ميمني,سامية عبد الرحيم ميمني,Samia Maimani,
http://www.wikidata.org/entity/Q87070886,Youssef Khanfar Al-Shakali,,Youssef Khanfar Al-Shakali,
http://www.wikidata.org/entity/Q87436373,عبد الله بن خالد بن سلطان آل سعود,عبد الله بن خالد بن سلطان آل سعود,Abdullah bin Khalid Al Saud,http://commons.wikimedia.org/wiki/Special:FilePath/HRH%20Prince%20Abdulla%20bin%20Khaled%20bin%20Sultan%20bin%20Abdulaziz%20%2801410869%29%20%2848646339263%29%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q107337291,حنان الزيودي,حنان الزيودي,Hanan Al-Zeyoudi,
http://www.wikidata.org/entity/Q107348971,جميلة السلمان,,Jameela Al Salman,http://commons.wikimedia.org/wiki/Special:FilePath/Jameela%20Al%20Salman%2C%20Bahrain%20TV%20News%20Center%20-%20Mar%2022%2C%202018.jpg
http://www.wikidata.org/entity/Q107378737,منى التميمي,منى التميمي,Mona Al-Tamimi,
http://www.wikidata.org/entity/Q107389483,Yusuf bin Ahmed Kanoo,,Yusuf bin Ahmed Kanoo,
http://www.wikidata.org/entity/Q107519924,تهاني القحطاني,تهاني القحطاني,Tahani Alqahtani,
http://www.wikidata.org/entity/Q107528515,غالية بنت محمد آل ثاني,غالية بنت محمد آل ثاني,Ghalia bint Mohammed Al-Thani,
http://www.wikidata.org/entity/Q107533196,حمدة القبيسي,حمدة القبيسي,Hamda Al Qubaisi,http://commons.wikimedia.org/wiki/Special:FilePath/Hamda%20Al%20Qubaisi%202024.jpg
http://www.wikidata.org/entity/Q107555436,Aram Sarkisovich Grigorian,,Aram Grigorian,http://commons.wikimedia.org/wiki/Special:FilePath/5.%20Islamic%20Solidarity%20Games%202021%20Konya%20Men%20Judo%2090kg%20Medal%20Ceremony%2020220816%201%20%28cropped4%29.jpg
http://www.wikidata.org/entity/Q107596056,أحمد بالهول الفلاسي,أحمد بالهول الفلاسي,Ahmad Belhoul Al Falasi,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmad%20bin%20Abdullah%20Humaid%20Belhoul%20Al%20Falasi%20%28born%201977%29%20at%20World%20Economic%20Forum%20Growth%20Summit%202023.png
http://www.wikidata.org/entity/Q107596718,حسين الحمادي,حسين الحمادي,Hussain Al Hammadi,
http://www.wikidata.org/entity/Q107618966,عبد الرحمن الفاضل,عبد الرحمن الفاضل,Abdulrahman Al-Fadhel,
http://www.wikidata.org/entity/Q107618967,حسين علي رضا,حسين علي رضا,Husein Alireza,
http://www.wikidata.org/entity/Q107621666,Abdullah Ateq,,Abdullah Ateq,
http://www.wikidata.org/entity/Q107626011,تالا أبو جبارة,تالا أبو جبارة,Tala Abujbara,
http://www.wikidata.org/entity/Q107635912,ياسمين الدباغ,ياسمين الدباغ,Yasmeen Al-Dabbagh,http://commons.wikimedia.org/wiki/Special:FilePath/Athletics%20at%20the%202020%20Summer%20Olympics%20%E2%80%93%20Women%27s%20100%20metres%20%28prel.%20heat%202%29%20%285%29%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q107644835,سعد الحميدين,سعد الحميدين,Saad Al-Hamidin,
http://www.wikidata.org/entity/Q107648957,مريم حساني,مريم حساني,Maryam Hassani,
http://www.wikidata.org/entity/Q107663019,لارا دشتي,لارا دشتي,Lara Dashti,
http://www.wikidata.org/entity/Q107663806,Yousuf Al-Matrooshi,,Yousuf Al-Matrooshi,
http://www.wikidata.org/entity/Q107669900,عبد العزيز العبيدلي,عبد العزيز العبيدلي,Abdul Aziz Al-Obaidly,
http://www.wikidata.org/entity/Q107691795,حبيب هارون,حبيب هارون,Habib Haroon,
http://www.wikidata.org/entity/Q27049054,عبد الملك الشمري,عبد الملك الشمري,Abdulmalek Al-Shammeri,
http://www.wikidata.org/entity/Q27049257,عبد المجيد عبيد,عبد المجيد عبيد,Abdulmajeed Obaid,
http://www.wikidata.org/entity/Q27049319,نوح الخليفي,نوح الخليفي,Noah Al-Khulaifi,
http://www.wikidata.org/entity/Q27049975,مزيد فريح,مزيد فريح,Mazyad Freeh,
http://www.wikidata.org/entity/Q27049976,سلطان غنيمان,سلطان غنيمان,Sultan Ghunaiman,
http://www.wikidata.org/entity/Q27049982,عبد العزيز الناشي,عبد العزيز الناشي,Abdulaziz Al-Nashi,
http://www.wikidata.org/entity/Q27049984,سلطان الدوسري,سلطان الدوسري,Sultan Al-Dossari,
http://www.wikidata.org/entity/Q27050054,مرعي المقعدي,مرعي المقعدي,Marei Al-Moqaadi,
http://www.wikidata.org/entity/Q27057617,عبد المحسن الباقر,عبد المحسن الباقر,Abdulmohsen Al-Bagir,
http://www.wikidata.org/entity/Q27057694,نجم الرضوان,نجم الرضوان,Najim al-Radwan,
